STN_ID,REGION_CODE,ENG_PROV_NAME,FRE_PROV_NAME,VIRTUAL_CLIMATE_ID,VIRTUAL_STATION_NAME_E,VIRTUAL_STATION_NAME_F,WXO_CITY_CODE,ELEMENT_NAME_E,CLIMATE_IDENTIFIER,START_DATE,END_DATE,DATA_SOURCE,CRITERIA,NOTES,VIRTUAL_STN_INFO_UPDATE_ID,CURRENT_FLAG,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES,ENG_STN_NAME
10982,Q,QUEBEC,QUEBEC,VSQCC4V,SAINT-TIMOTHEE AREA,SAINT-TIMOTHEE,QC-C4,DAILY MAXIMUM TEMPERATURE,702FQLF,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4401,Y,-74.28944444444444,45.12083333333333,ST-ANICET 1
10868,Q,QUEBEC,QUEBEC,VSQC33V,SAINTE-AGATHE AREA,SAINTE-AGATHE,QC-33,DAILY MAXIMUM TEMPERATURE,703GDKB,1994-07-26T00:00:00Z,NA,DLY02,NA,NA,4687,Y,-74.55583333333333,46.080277777777766,ST-JOVITE
27195,Q,QUEBEC,QUEBEC,VSQCA8V,SAINTE-ANNE-DES-MONTS AREA,SAINTE-ANNE-DES-MONTS,QC-A8,DAILY MAXIMUM TEMPERATURE,705S002,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4739,Y,-66.65444444444444,49.10916666666665,CAP-CHAT
5631,Q,QUEBEC,QUEBEC,VSQCA9V,SAINTE-ANNE-DES-PLAINES AREA,SAINTE-ANNE-DES-PLAINES,QC-A9,DAILY MAXIMUM TEMPERATURE,7037400,1932-05-01T00:00:00Z,NA,DLY04,NA,NA,4250,Y,-74.05,45.800000000000004,ST JEROME
51157,Q,QUEBEC,QUEBEC,VSQCB0V,SAINTE-CATHERINE AREA,SAINTE-CATHERINE,QC-B0,DAILY MAXIMUM TEMPERATURE,7025251,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4486,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
26856,Q,QUEBEC,QUEBEC,VSQCB1V,SAINTE-JULIE AREA,SAINTE-JULIE,QC-B1,DAILY MAXIMUM TEMPERATURE,702327X,2005-01-01T00:00:00Z,NA,DLY02,NA,NA,4956,Y,-73.37666666666667,45.72305555555555,VARENNES
5631,Q,QUEBEC,QUEBEC,VSQCB2V,SAINTE-SOPHIE AREA,SAINTE-SOPHIE,QC-B2,DAILY MAXIMUM TEMPERATURE,7037400,1932-05-01T00:00:00Z,NA,DLY04,NA,NA,4744,Y,-74.05,45.800000000000004,ST JEROME
5248,Q,QUEBEC,QUEBEC,VSQCB3V,SAINTE-THERESE AREA,SAINTE-THERESE,QC-B3,DAILY MAXIMUM TEMPERATURE,7015730,2008-12-01T00:00:00Z,NA,DLY04,NA,NA,4388,Y,-74.06666666666666,45.5,OKA
10982,Q,QUEBEC,QUEBEC,VSQC143,SALABERRY-DE-VALLEYFIELD AREA,SALABERRY-DE-VALLEYFIELD,QC-143,DAILY MAXIMUM TEMPERATURE,702FQLF,2014-01-01T00:00:00Z,NA,DLY02,NA,NA,4177,Y,-74.28944444444444,45.12083333333333,ST-ANICET 1
49649,Q,QUEBEC,QUEBEC,VSQC115,SCHEFFERVILLE AREA,SCHEFFERVILLE,QC-115,DAILY MAXIMUM TEMPERATURE,7117823,2012-01-10T00:00:00Z,NA,DLY02,NA,NA,4641,Y,-66.80527777777777,54.80527777777777,SCHEFFERVILLE A
42683,Q,QUEBEC,QUEBEC,VSQC141,SEPT-ILES AREA,SEPT-ILES,QC-141,DAILY MAXIMUM TEMPERATURE,7047914,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4675,Y,-66.25,50.216666666666654,SEPT-ILES
27646,Q,QUEBEC,QUEBEC,VSQC132,SHAWINIGAN AREA,SHAWINIGAN,QC-132,DAILY MAXIMUM TEMPERATURE,7018001,2004-11-05T00:00:00Z,NA,DLY02,NA,NA,4783,Y,-72.73333333333333,46.56333333333333,SHAWINIGAN
5397,Q,QUEBEC,QUEBEC,VSQC136,SHERBROOKE AREA,SHERBROOKE,QC-136,DAILY MAXIMUM TEMPERATURE,7024280,2005-01-01T00:00:00Z,NA,DLY02,NA,NA,4316,Y,-71.8236111111111,45.368888888888875,LENNOXVILLE
26856,Q,QUEBEC,QUEBEC,VSQCC6V,SOREL-TRACY AREA,SOREL-TRACY,QC-C6,DAILY MAXIMUM TEMPERATURE,702327X,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,5093,Y,-73.37666666666667,45.72305555555555,VARENNES
10815,Q,QUEBEC,QUEBEC,VSQC135,SUTTON AREA,SUTTON,QC-135,DAILY MAXIMUM TEMPERATURE,7022579,1993-08-31T00:00:00Z,NA,DLY02,NA,NA,4787,Y,-72.85000000000001,45.03333333333333,FRELIGHSBURG
10966,Q,QUEBEC,QUEBEC,VSQC107,TADOUSSAC AREA,TADOUSSAC,QC-107,DAILY MAXIMUM TEMPERATURE,7046059,1995-11-08T00:00:00Z,NA,DLY02,NA,NA,5000,Y,-69.71638888888887,48.13555555555555,POINTE DE L'ISLET
8539,Q,QUEBEC,QUEBEC,VSQC35V,TEMISCOUATA AREA,TEMISCOUATA,QC-35,DAILY MAXIMUM TEMPERATURE,7056616,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,5037,Y,-69.5486111111111,47.80583333333333,RIVIERE-DU-LOUP
5237,Q,QUEBEC,QUEBEC,VSQCC7V,TERREBONNE AREA,TERREBONNE,QC-C7,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4626,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
45309,Q,QUEBEC,QUEBEC,VSQCC8V,THETFORD MINES AREA,THETFORD MINES,QC-C8,DAILY MAXIMUM TEMPERATURE,7028442,2006-09-21T00:00:00Z,NA,DLY02,NA,NA,5097,Y,-71.26611222222222,46.049167222222216,THETFORD MINES RCS
26856,Q,QUEBEC,QUEBEC,VSQCC9V,TRACY AREA,TRACY,QC-C9,DAILY MAXIMUM TEMPERATURE,702327X,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4629,Y,-73.37666666666667,45.72305555555555,VARENNES
8539,Q,QUEBEC,QUEBEC,VSQC24V,TROIS-PISTOLES AREA,TROIS-PISTOLES,QC-24,DAILY MAXIMUM TEMPERATURE,7056616,1992-12-02T00:00:00Z,NA,DLY02,NA,NA,4457,Y,-69.5486111111111,47.80583333333333,RIVIERE-DU-LOUP
10764,Q,QUEBEC,QUEBEC,VSQC130,TROIS-RIVIERES AREA,TROIS-RIVIERES,QC-130,DAILY MAXIMUM TEMPERATURE,7018562,2009-05-01T00:00:00Z,NA,DLY02,NA,NA,4660,Y,-72.5161111111111,46.353611111111114,TROIS-RIVIERES
5977,Q,QUEBEC,QUEBEC,VSQC139,TEMISCAMINGUE AREA,TEMISCAMINGUE,QC-139,DAILY MAXIMUM TEMPERATURE,7080468,1996-01-31T00:00:00Z,NA,DLY02,NA,NA,4320,Y,-79.10111111111111,46.70972222222222,BARRAGE TEMISCAMINGUE
30172,Q,QUEBEC,QUEBEC,VSQC149,VAL-D'OR AREA,VAL-D'OR,QC-149,DAILY MAXIMUM TEMPERATURE,7098603,2008-07-25T00:00:00Z,NA,DLY02,NA,NA,4420,Y,-77.78639083333333,48.05639,VAL-D'OR
5574,Q,QUEBEC,QUEBEC,VSQC42V,VAL-DES-MONTS AREA,VAL-DES-MONTS,QC-42,DAILY MAXIMUM TEMPERATURE,7030170,1966-01-01T00:00:00Z,NA,DLY04,NA,NA,4933,Y,-75.55,45.550000000000004,ANGERS
26887,Q,QUEBEC,QUEBEC,VSQCD0V,VALLEE DE LA MATAPEDIA AREA,VALLEE DE LA MATAPEDIA,QC-D0,DAILY MAXIMUM TEMPERATURE,7050145,1996-08-22T00:00:00Z,NA,DLY02,NA,NA,4409,Y,-67.43472222222222,48.47194444444444,AMQUI
27377,Q,QUEBEC,QUEBEC,VSQC41V,VANIER AREA,VANIER,QC-41,DAILY MAXIMUM TEMPERATURE,701Q004,1997-11-13T00:00:00Z,NA,DLY02,NA,NA,4194,Y,-71.28750000000001,46.78027777777777,STE-FOY (U. LAVAL)
26856,Q,QUEBEC,QUEBEC,VSQC162,VARENNES AREA,VARENNES,QC-162,DAILY MAXIMUM TEMPERATURE,702327X,1994-08-04T00:00:00Z,NA,DLY02,NA,NA,4336,Y,-73.37666666666667,45.72305555555555,VARENNES
10873,Q,QUEBEC,QUEBEC,VSQC66V,VAUDREUIL-DORION AREA,VAUDREUIL-DORION,QC-66,DAILY MAXIMUM TEMPERATURE,702FHL8,1993-08-26T00:00:00Z,NA,DLY02,NA,NA,4729,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
29714,Q,QUEBEC,QUEBEC,VSQC157,VICTORIAVILLE AREA,VICTORIAVILLE,QC-157,DAILY MAXIMUM TEMPERATURE,701Q009,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4331,Y,-72.06083333333333,46.30361111111111,LEMIEUX
10763,Q,QUEBEC,QUEBEC,VSQC103,ILES-DE-LA-MADELEINE AREA,ILES-DE-LA-MADELEINE,QC-103,DAILY MAXIMUM TEMPERATURE,7053KGR,1995-03-01T00:00:00Z,NA,DLY02,NA,NA,4519,Y,-61.774722222222216,47.42527777777777,ILES DE LA MADELEINE
10805,N,SASKATCHEWAN,SASKATCHEWAN,VSSK51V,ASSINIBOIA AREA,ASSINIBOIA,SK-51,DAILY MAXIMUM TEMPERATURE,4020286,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7975,Y,-105.946113888889,49.72919166666666,ASSINIBOIA AIRPORT
3211,N,SASKATCHEWAN,SASKATCHEWAN,VSSK2VV,BIGGAR AREA,BIGGAR,SK-2,DAILY MAXIMUM TEMPERATURE,4040600,1920-06-01T00:00:00Z,2005-03-31T00:00:00Z,DLY04,NA,NA,8112,Y,-107.983333333333,52.066666666666656,BIGGAR
2855,N,SASKATCHEWAN,SASKATCHEWAN,VSSK48V,BROADVIEW AREA,BROADVIEW,SK-48,DAILY MAXIMUM TEMPERATURE,4010879,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,8058,Y,-102.570833333333,50.36805555555555,BROADVIEW
7534,N,SASKATCHEWAN,SASKATCHEWAN,VSSK39V,BUFFALO NARROWS AREA,BUFFALO NARROWS,SK-39,DAILY MAXIMUM TEMPERATURE,4060983,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3463,Y,-108.420558055556,55.84055777777777,BUFFALO NARROWS (AUT)
2957,N,SASKATCHEWAN,SASKATCHEWAN,VSSK4VV,CARLYLE AREA,CARLYLE,SK-4,DAILY MAXIMUM TEMPERATURE,4014913,1996-12-25T00:00:00Z,2004-07-31T00:00:00Z,DLY04,NA,NA,8087,Y,-102.10000000000001,49.61666666666665,MANOR
53218,N,SASKATCHEWAN,SASKATCHEWAN,VSSK30V,COLLINS BAY AREA,COLLINS BAY,SK-30,DAILY MAXIMUM TEMPERATURE,4061620,2018-04-17T00:00:00Z,NA,DLY02,NA,NA,8566,Y,-103.678055555556,58.22916666666666,COLLINS BAY SK
3172,N,SASKATCHEWAN,SASKATCHEWAN,VSSK42V,CORONACH AREA,CORONACH,SK-42,DAILY MAXIMUM TEMPERATURE,40318MN,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,8097,Y,-105.483333333333,49.050000000000004,CORONACH SPC
10888,N,SASKATCHEWAN,SASKATCHEWAN,VSSK29V,CYPRESS HILLS (PROVINCIAL PARK) AREA,CYPRESS HILLS (PARC PROVINCIAL),SK-29,DAILY MAXIMUM TEMPERATURE,4031999,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3526,Y,-109.51444555555601,49.64055805555555,CYPRESS HILLS PARK
7485,N,SASKATCHEWAN,SASKATCHEWAN,VSSK45V,EASTEND AREA,EASTEND,SK-45,DAILY MAXIMUM TEMPERATURE,4032322,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3573,Y,-108.988625,49.43778055555555,EASTEND CYPRESS (AUT)
3088,N,SASKATCHEWAN,SASKATCHEWAN,VSSK18V,ELBOW AREA,ELBOW,SK-18,DAILY MAXIMUM TEMPERATURE,4022359,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3395,Y,-106.583333333333,51.13333333333333,ELBOW CS
49728,N,SASKATCHEWAN,SASKATCHEWAN,VSSK53V,ESTEVAN AREA,ESTEVAN,SK-53,DAILY MAXIMUM TEMPERATURE,4012410,2018-08-28T00:00:00Z,NA,DLY02,NA,NA,8567,Y,-102.966666666667,49.216666666666654,ESTEVAN
46367,N,SASKATCHEWAN,SASKATCHEWAN,VSSK17V,HUDSON BAY AREA,HUDSON BAY,SK-17,DAILY MAXIMUM TEMPERATURE,4083324,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3509,Y,-102.316666666667,52.816666666666656,HUDSON BAY(AUT)
2973,N,SASKATCHEWAN,SASKATCHEWAN,VSSK6VV,HUMBOLDT AREA,HUMBOLDT,SK-6,DAILY MAXIMUM TEMPERATURE,4015440,2008-03-31T00:00:00Z,NA,DLY44,NA,NA,3547,Y,-105,52.33333333333333,MUENSTER
2925,N,SASKATCHEWAN,SASKATCHEWAN,VSSK43V,INDIAN HEAD AREA,INDIAN HEAD,SK-43,DAILY MAXIMUM TEMPERATURE,4013480,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,8008,Y,-103.65,50.550000000000004,INDIAN HEAD CDA
3449,N,SASKATCHEWAN,SASKATCHEWAN,VSSK7VV,KAMSACK AREA,KAMSACK,SK-7,DAILY MAXIMUM TEMPERATURE,4086001,2007-12-01T00:00:00Z,2017-04-30T00:00:00Z,DLY44,NA,NA,8571,Y,-101.9,51.73333333333333,PELLY 2
49448,N,SASKATCHEWAN,SASKATCHEWAN,VSSK20V,KEY LAKE AREA,KEY LAKE,SK-20,DAILY MAXIMUM TEMPERATURE,4063753,2011-09-19T00:00:00Z,NA,DLY02,NA,NA,3601,Y,-105.60000000000001,57.25,KEY LAKE
51739,N,SASKATCHEWAN,SASKATCHEWAN,VSSK21V,KINDERSLEY AREA,KINDERSLEY,SK-21,DAILY MAXIMUM TEMPERATURE,4043901,2013-11-14T00:00:00Z,NA,DLY02,NA,NA,3444,Y,-109.180555555556,51.51527777777777,KINDERSLEY A
29371,N,SASKATCHEWAN,SASKATCHEWAN,VSSK38V,LA RONGE AREA,LA RONGE,SK-38,DAILY MAXIMUM TEMPERATURE,4064149,2013-10-10T00:00:00Z,NA,DLY02,NA,NA,8050,Y,-105.270286111111,55.14639444444444,LA RONGE RCS
2942,N,SASKATCHEWAN,SASKATCHEWAN,VSSK35V,LAST MOUNTAIN LAKE (SANCTUARY) AREA,LAST MOUNTAIN LAKE (SANCTUAIRE),SK-35,DAILY MAXIMUM TEMPERATURE,4014156,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3627,Y,-105.25,51.41666666666666,LAST MOUNTAIN CS
10795,N,SASKATCHEWAN,SASKATCHEWAN,VSSK52V,LEADER AREA,LEADER,SK-52,DAILY MAXIMUM TEMPERATURE,402DAF0,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3386,Y,-109.50139166666699,50.90946388888887,LEADER AIRPORT
10724,N,SASKATCHEWAN,SASKATCHEWAN,VSSK14V,LUCKY LAKE AREA,LUCKY LAKE,SK-14,DAILY MAXIMUM TEMPERATURE,4024714,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3472,Y,-107.15,50.95,LUCKY LAKE
10667,N,SASKATCHEWAN,SASKATCHEWAN,VSSK16V,MAPLE CREEK AREA,MAPLE CREEK,SK-16,DAILY MAXIMUM TEMPERATURE,4024919,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3596,Y,-109.46612777777801,49.902513888888876,MAPLE CREEK
10198,N,SASKATCHEWAN,SASKATCHEWAN,VSSK22V,MEADOW LAKE AREA,MEADOW LAKE,SK-22,DAILY MAXIMUM TEMPERATURE,406N0NM,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7833,Y,-108.516666666667,54.13333333333333,MEADOW LAKE
10727,N,SASKATCHEWAN,SASKATCHEWAN,VSSK46V,MELFORT AREA,MELFORT,SK-46,DAILY MAXIMUM TEMPERATURE,4055079,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,8046,Y,-104.60000000000001,52.816666666666656,MELFORT
27476,N,SASKATCHEWAN,SASKATCHEWAN,VSSK24V,MOOSE JAW AREA,MOOSE JAW,SK-24,DAILY MAXIMUM TEMPERATURE,4015322,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3478,Y,-105.53750833333301,50.33168055555555,MOOSE JAW CS
2971,N,SASKATCHEWAN,SASKATCHEWAN,VSSK9VV,MOOSOMIN AREA,MOOSOMIN,SK-9,DAILY MAXIMUM TEMPERATURE,4015360,1941-04-01T00:00:00Z,1999-08-31T00:00:00Z,DLY04,NA,NA,7926,Y,-101.666666666667,50.13333333333333,MOOSOMIN
10195,N,SASKATCHEWAN,SASKATCHEWAN,VSSK47V,NIPAWIN AREA,NIPAWIN,SK-47,DAILY MAXIMUM TEMPERATURE,407N51G,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3413,Y,-104,53.33333333333333,NIPAWIN
44344,N,SASKATCHEWAN,SASKATCHEWAN,VSSK34V,NORTH BATTLEFORD AREA,NORTH BATTLEFORD,SK-34,DAILY MAXIMUM TEMPERATURE,4045607,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3424,Y,-108.2555575,52.77194555555555,NORTH BATTLEFORD RCS
3318,N,SASKATCHEWAN,SASKATCHEWAN,VSSK37V,OUTLOOK AREA,OUTLOOK,SK-37,DAILY MAXIMUM TEMPERATURE,4055736,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3630,Y,-107.05,51.48333333333333,OUTLOOK PFRA
51878,N,SASKATCHEWAN,SASKATCHEWAN,VSSK27V,PRINCE ALBERT AREA,PRINCE ALBERT,SK-27,DAILY MAXIMUM TEMPERATURE,4056241,2013-11-14T00:00:00Z,NA,DLY02,NA,NA,3611,Y,-105.67305555555599,53.21444444444444,PRINCE ALBERT A
28011,N,SASKATCHEWAN,SASKATCHEWAN,VSSK32V,REGINA AREA,REGINA,SK-32,DAILY MAXIMUM TEMPERATURE,4016699,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3578,Y,-104.666666666667,50.43333333333333,REGINA RCS
3193,N,SASKATCHEWAN,SASKATCHEWAN,VSSK54V,ROCKGLEN AREA,ROCKGLEN,SK-54,DAILY MAXIMUM TEMPERATURE,4036844,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,8059,Y,-105.979183333333,49.16778888888887,ROCKGLEN (AUT)
10784,N,SASKATCHEWAN,SASKATCHEWAN,VSSK23V,ROSETOWN AREA,ROSETOWN,SK-23,DAILY MAXIMUM TEMPERATURE,4046884,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3561,Y,-107.916666666667,51.566666666666656,ROSETOWN EAST
47707,N,SASKATCHEWAN,SASKATCHEWAN,VSSK40V,SASKATOON AREA,SASKATOON,SK-40,DAILY MAXIMUM TEMPERATURE,4057165,2008-12-02T00:00:00Z,NA,DLY02,NA,NA,8055,Y,-106.718889166667,52.173611111111114,SASKATOON RCS
3259,N,SASKATCHEWAN,SASKATCHEWAN,VSSK26V,SCOTT AREA,SCOTT,SK-26,DAILY MAXIMUM TEMPERATURE,4047240,2007-10-01T00:00:00Z,NA,DLY02,NA,NA,3449,Y,-108.83472333333302,52.359739999999995,SCOTT CDA
3149,N,SASKATCHEWAN,SASKATCHEWAN,VSSK11V,SHAUNAVON AREA,SHAUNAVON,SK-11,DAILY MAXIMUM TEMPERATURE,4027485,1977-04-01T00:00:00Z,2003-10-31T00:00:00Z,DLY04,NA,NA,7831,Y,-108.416666666667,49.65,SHAUNAVON 2
10242,N,SASKATCHEWAN,SASKATCHEWAN,VSSK50V,SOUTHEND REINDEER AREA,SOUTHEND REINDEER,SK-50,DAILY MAXIMUM TEMPERATURE,4067655,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3385,Y,-103.283333333333,56.33333333333333,SOUTHEND
10850,N,SASKATCHEWAN,SASKATCHEWAN,VSSK25V,SPIRITWOOD AREA,SPIRITWOOD,SK-25,DAILY MAXIMUM TEMPERATURE,4067723,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7880,Y,-107.55,53.36666666666665,SPIRITWOOD WEST
48548,N,SASKATCHEWAN,SASKATCHEWAN,VSSK36V,STONY RAPIDS AREA,STONY RAPIDS,SK-36,DAILY MAXIMUM TEMPERATURE,4067799,2010-02-11T00:00:00Z,NA,DLY02,NA,NA,3379,Y,-105.841388888889,59.25027777777777,STONY RAPIDS
3157,N,SASKATCHEWAN,SASKATCHEWAN,VSSK41V,SWIFT CURRENT AREA,SWIFT CURRENT,SK-41,DAILY MAXIMUM TEMPERATURE,4028060,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3452,Y,-107.733333333333,50.26666666666666,SWIFT CURRENT CDA
6876,N,SASKATCHEWAN,SASKATCHEWAN,VSSK12V,TISDALE AREA,TISDALE,SK-12,DAILY MAXIMUM TEMPERATURE,4078084,2007-12-01T00:00:00Z,2008-04-30T00:00:00Z,DLY44,NA,NA,7832,Y,-104.03638888888901,52.75527777777777,TISDALE SOUTH
9831,N,SASKATCHEWAN,SASKATCHEWAN,VSSK44V,URANIUM CITY AREA,URANIUM CITY,SK-44,DAILY MAXIMUM TEMPERATURE,406QLD0,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3486,Y,-108.483333333333,59.566666666666656,URANIUM CITY (AUT)
3196,N,SASKATCHEWAN,SASKATCHEWAN,VSSK28V,VAL MARIE AREA,VAL MARIE,SK-28,DAILY MAXIMUM TEMPERATURE,4038400,2007-12-01T00:00:00Z,2010-05-24T00:00:00Z,DLY44,NA,NA,7838,Y,-107.847525,49.37001388888888,VAL-MARIE
10688,N,SASKATCHEWAN,SASKATCHEWAN,VSSK15V,WASKESIU LAKE AREA,WASKESIU LAKE,SK-15,DAILY MAXIMUM TEMPERATURE,4068559,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7966,Y,-106.066666666667,53.91666666666666,WASKESIU LAKE
10785,N,SASKATCHEWAN,SASKATCHEWAN,VSSK49V,WATROUS AREA,WATROUS,SK-49,DAILY MAXIMUM TEMPERATURE,4018642,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3429,Y,-105.4,51.66666666666666,WATROUS EAST
10666,N,SASKATCHEWAN,SASKATCHEWAN,VSSK31V,WEYBURN AREA,WEYBURN,SK-31,DAILY MAXIMUM TEMPERATURE,401HP5R,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7826,Y,-103.8,49.7,WEYBURN
10660,N,SASKATCHEWAN,SASKATCHEWAN,VSSK19V,WYNYARD AREA,WYNYARD,SK-19,DAILY MAXIMUM TEMPERATURE,40190LN,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,7949,Y,-104.2,51.76666666666666,WYNYARD (AUT)
49808,N,SASKATCHEWAN,SASKATCHEWAN,VSSK33V,YORKTON AREA,YORKTON,SK-33,DAILY MAXIMUM TEMPERATURE,4019073,2011-12-13T00:00:00Z,NA,DLY02,NA,NA,7828,Y,-102.46444444444401,51.26472222222222,YORKTON
53179,P,YUKON TERRITORY,YUKON,VSYT15V,BEAVER CREEK AREA,BEAVER CREEK,YT-15,DAILY MAXIMUM TEMPERATURE,2100155,2018-10-29T00:00:00Z,NA,DLY02,NA,NA,8699,Y,-140.868888888889,62.41027777777777,BEAVER CREEK A
49650,P,YUKON TERRITORY,YUKON,VSYT7VV,BURWASH LANDING AREA,BURWASH LANDING,YT-7,DAILY MAXIMUM TEMPERATURE,2100181,2019-05-01T00:00:00Z,NA,DLY02,NA,NA,8424,Y,-139.04,61.37055555555555,BURWASH A
1526,P,YUKON TERRITORY,YUKON,VSYT2VV,CARCROSS AREA,CARCROSS,YT-2,DAILY MAXIMUM TEMPERATURE,2100200,1907-02-01T00:00:00Z,2007-02-28T00:00:00Z,DLY04,NA,NA,5169,Y,-134.697808333333,60.17433333333333,CARCROSS
27950,P,YUKON TERRITORY,YUKON,VSYT17V,CARMACKS AREA,CARMACKS,YT-17,DAILY MAXIMUM TEMPERATURE,2100301,2007-03-01T00:00:00Z,NA,DLY02,NA,NA,5180,Y,-136.191972222222,62.115,CARMACKS CS
10194,P,YUKON TERRITORY,YUKON,VSYT6VV,DAWSON AREA,DAWSON,YT-6,DAILY MAXIMUM TEMPERATURE,2100LRP,2015-03-01T00:00:00Z,NA,DLY02,NA,NA,7665,Y,-139.12666666666698,64.06085444444443,DAWSON
8964,P,YUKON TERRITORY,YUKON,VSYT12V,FARO AREA,FARO,YT-12,DAILY MAXIMUM TEMPERATURE,2100518,2014-05-01T00:00:00Z,NA,DLY02,NA,NA,5162,Y,-133.375833333333,62.2075,FARO (AUT)
1556,P,YUKON TERRITORY,YUKON,VSYT5VV,HAINES JUNCTION AREA,HAINES JUNCTION,YT-5,DAILY MAXIMUM TEMPERATURE,2100630,2007-03-01T00:00:00Z,NA,DLY02,NA,NA,5116,Y,-137.580278888889,60.772502222222215,HAINES JUNCTION
51718,P,YUKON TERRITORY,YUKON,VSYT1VV,KLUANE LAKE AREA,LAC KLUANE,YT-1,DAILY MAXIMUM TEMPERATURE,2100184,2014-05-01T00:00:00Z,NA,DLY02,NA,NA,5173,Y,-139.016666666667,61.36666666666665,BURWASH AIRPORT AUTO
51426,P,YUKON TERRITORY,YUKON,VSYT10V,MAYO AREA,MAYO,YT-10,DAILY MAXIMUM TEMPERATURE,2100701,2013-11-14T00:00:00Z,NA,DLY02,NA,NA,7624,Y,-135.868333333333,63.61638888888888,MAYO A
26894,P,YUKON TERRITORY,YUKON,VSYT11V,OLD CROW AREA,OLD CROW,YT-11,DAILY MAXIMUM TEMPERATURE,2100805,2007-03-01T00:00:00Z,NA,DLY02,NA,NA,7596,Y,-139.83916666666698,67.57055555555554,OLD CROW RCS
1592,P,YUKON TERRITORY,YUKON,VSYT8VV,ROSS RIVER AREA,ROSS RIVER,YT-8,DAILY MAXIMUM TEMPERATURE,2100940,1961-12-01T00:00:00Z,1994-12-31T00:00:00Z,DLY04,NA,NA,5159,Y,-132.433333333333,61.966666666666654,ROSS RIVER A
8985,P,YUKON TERRITORY,YUKON,VSYT14V,TESLIN AREA,TESLIN,YT-14,DAILY MAXIMUM TEMPERATURE,2101102,2013-02-01T00:00:00Z,NA,DLY02,NA,NA,5153,Y,-132.733333333333,60.16666666666666,TESLIN (AUT)
32293,P,YUKON TERRITORY,YUKON,VSYT13V,WATSON LAKE AREA,WATSON LAKE,YT-13,DAILY MAXIMUM TEMPERATURE,2101204,2014-12-05T00:00:00Z,NA,DLY02,NA,NA,7646,Y,-128.83195,60.115838888888874,WATSON LAKE (AUT)
48168,P,YUKON TERRITORY,YUKON,VSYT16V,WHITEHORSE AREA,WHITEHORSE,YT-16,DAILY MAXIMUM TEMPERATURE,2101310,2009-09-11T00:00:00Z,NA,DLY02,NA,NA,5113,Y,-135.097777777778,60.73305555555555,WHITEHORSE AUTO
